City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
359,mitu,CO,1.1983,-70.1733,73.78,99,100,1.61,heavy intensity rain
360,nyurba,RU,63.2842,118.3319,43.34,60,19,8.63,few clouds
361,marawi,PH,7.9986,124.2928,78.6,73,98,0.31,overcast clouds
362,athabasca,CA,54.7169,-113.2854,60.91,39,11,4.72,few clouds
363,tuatapere,NZ,-46.1333,167.6833,58.82,54,7,4.52,clear sky
364,chengde,CN,40.9725,117.9361,67.23,23,4,4.41,clear sky
365,agadez,NE,19.75,10.25,76.44,14,0,10.38,clear sky
366,sharan,RU,54.8167,54.0,47.88,95,100,5.59,light rain
367,lac du bonnet,CA,50.2536,-96.0612,43.59,71,100,10.09,overcast clouds
368,teya,RU,60.3778,92.6267,58.68,67,100,4.27,overcast clouds
369,pitimbu,BR,-7.4706,-34.8086,77.59,85,46,6.64,scattered clouds
370,zyryanka,RU,65.75,150.85,33.3,88,100,2.86,overcast clouds
371,araouane,ML,18.9048,-3.5265,84.22,9,0,7.11,clear sky
372,mwene-ditu,CD,-7.0,23.45,69.6,59,86,6.2,overcast clouds
373,torbay,CA,47.6666,-52.7314,34.29,85,36,1.01,scattered clouds
374,roald,NO,62.5833,6.1333,43.75,75,6,12.66,clear sky
375,sidrolandia,BR,-20.9319,-54.9614,64.02,92,95,9.19,overcast clouds
376,rockingham,US,42.9668,-71.0995,70.21,89,100,3.15,moderate rain
377,yerbogachen,RU,61.2767,108.0108,58.3,49,61,6.08,broken clouds
378,kiama,AU,-34.6833,150.8667,73.26,62,0,7.0,clear sky
379,tromso,NO,69.6496,18.957,35.62,80,100,12.66,light snow
380,honningsvag,NO,70.9821,25.9704,38.95,81,100,14.97,overcast clouds
381,hovd,MN,48.0056,91.6419,62.98,19,100,1.57,overcast clouds
382,prince rupert,CA,54.3161,-130.3201,49.06,84,100,5.41,light rain
383,sao joao da boa vista,BR,-21.9692,-46.7981,63.48,94,89,1.9,overcast clouds
384,inirida,CO,3.8653,-67.9239,75.58,94,100,0.43,overcast clouds
385,atar,MR,20.5169,-13.0499,89.8,15,100,8.86,overcast clouds
386,ntoum,GA,0.3833,9.7833,75.81,95,100,1.19,light rain
387,duku,NG,11.2361,4.9073,83.41,60,90,1.23,overcast clouds
388,tshikapa,CD,-6.4167,20.8,77.27,53,100,2.17,overcast clouds
389,anahuac,MX,27.2333,-100.15,95.52,21,0,14.99,clear sky
390,donskoye,RU,45.4552,41.9741,55.53,94,0,9.8,clear sky
391,rawson,AR,-43.3002,-65.1023,49.35,74,13,11.14,few clouds
392,nouadhibou,MR,20.931,-17.0347,70.05,66,100,22.01,overcast clouds
393,kamyshla,RU,54.1169,52.1426,48.56,96,100,7.78,light rain
394,novikovo,RU,51.1537,37.8879,45.41,95,100,10.78,overcast clouds
395,bilibino,RU,68.0546,166.4372,32.97,93,94,4.14,overcast clouds
396,ulaangom,MN,49.9811,92.0667,63.91,18,100,2.39,overcast clouds
397,wamba,NG,8.9333,8.6,77.77,73,68,2.66,broken clouds
398,villa carlos paz,AR,-31.4241,-64.4978,46.81,50,6,3.0,clear sky
399,havoysund,NO,70.9963,24.6622,39.43,98,100,15.21,overcast clouds
400,iskateley,RU,67.6803,53.1512,34.74,93,100,11.83,overcast clouds
401,hasaki,JP,35.7333,140.8333,57.6,92,100,16.78,moderate rain
402,sumbe,AO,-11.2061,13.8437,75.4,92,76,9.19,broken clouds
403,te anau,NZ,-45.4167,167.7167,57.76,60,14,3.71,few clouds
404,tasgaon,IN,17.0333,74.6,75.97,80,100,10.4,overcast clouds
405,kieta,PG,-6.2167,155.6333,84.54,69,30,4.56,light rain
406,mumford,GH,5.2618,-0.759,80.13,84,12,4.74,few clouds
407,wakkanai,JP,45.4094,141.6739,49.91,78,57,27.74,broken clouds
408,olafsvik,IS,64.8945,-23.7142,47.16,92,100,14.7,overcast clouds
409,matara,LK,5.9485,80.5353,79.23,89,78,13.69,broken clouds
410,takoradi,GH,4.8845,-1.7554,79.93,85,43,3.89,light rain
411,panguna,PG,-6.3164,155.4848,79.99,68,71,1.74,light rain
412,san cristobal,VE,7.7669,-72.225,67.3,94,99,2.68,overcast clouds
413,sibolga,ID,1.7427,98.7792,76.95,91,100,3.04,overcast clouds
414,belmonte,BR,-15.8631,-38.8828,75.33,84,100,5.19,overcast clouds
415,de aar,ZA,-30.6497,24.0123,52.72,30,0,4.97,clear sky
416,galesong,ID,-5.3166,119.3661,78.82,76,76,3.22,broken clouds
417,alvorada,BR,-12.48,-49.1247,76.37,60,100,2.55,overcast clouds
418,kuytun,RU,54.3419,101.5036,63.12,35,100,5.93,overcast clouds
419,gualeguaychu,AR,-33.0094,-58.5172,46.89,71,0,8.72,clear sky
420,wattegama,LK,6.7989,81.4808,76.77,81,49,7.72,scattered clouds
421,hvide sande,DK,56.0045,8.1294,45.09,82,84,6.53,broken clouds
422,geraldton,AU,-28.7667,114.6,59.41,72,0,12.66,clear sky
423,tommot,RU,58.9564,126.2925,34.38,71,100,5.86,overcast clouds
424,lanja,IN,16.85,73.55,80.51,80,100,3.44,overcast clouds
425,qena,EG,26.1615,32.7183,79.41,22,100,7.67,overcast clouds
426,houma,US,29.5958,-90.7195,82.0,79,0,6.91,clear sky
427,miraflores,MX,19.2167,-98.8083,76.87,31,23,5.68,few clouds
428,wangqing,CN,43.3218,129.7634,54.68,68,100,5.17,overcast clouds
429,trincomalee,LK,8.5711,81.2335,81.19,79,99,20.92,overcast clouds
430,yuli,NG,9.6989,10.2744,81.99,65,90,3.56,overcast clouds
431,sesheke,ZM,-17.4759,24.2968,54.55,50,0,5.88,clear sky
432,yantai,CN,37.5333,121.4,70.2,32,9,11.59,clear sky
433,zhigansk,RU,66.7697,123.3711,31.37,62,100,17.38,overcast clouds
434,awbari,LY,26.5921,12.7805,70.11,17,0,4.92,clear sky
435,kupang,ID,-10.1667,123.5833,83.71,70,8,5.46,clear sky
436,piacabucu,BR,-10.4056,-36.4344,76.86,85,100,4.99,light rain
437,conde,BR,-7.2597,-34.9075,76.46,100,75,4.61,broken clouds
438,norman wells,CA,65.282,-126.8329,55.83,55,62,16.13,broken clouds
439,tongchuan,CN,35.0806,109.0897,65.32,34,0,7.58,clear sky
440,nizwa,OM,22.9333,57.5333,77.43,25,0,4.14,clear sky
441,brewster,US,41.3973,-73.6171,68.58,91,70,4.23,light rain
442,maragogi,BR,-9.0122,-35.2225,77.67,84,98,3.31,overcast clouds
443,kulhudhuffushi,MV,6.6221,73.07,81.84,82,100,21.21,overcast clouds
444,stepnyak,KZ,52.8339,70.7803,57.85,78,98,12.3,overcast clouds
445,salvador,SV,13.8333,-88.9167,77.4,70,98,2.82,overcast clouds
446,mathathane,BW,-22.2687,28.7495,61.47,85,15,6.67,few clouds
447,marrakesh,MA,31.6315,-8.0083,69.87,64,40,5.75,scattered clouds
448,almeria,ES,37.1667,-2.3333,62.44,57,14,4.92,few clouds
449,batagay-alyta,RU,67.8006,130.4114,22.98,72,100,4.68,overcast clouds
450,praxedis guerrero,MX,31.3667,-106.0167,98.06,4,83,7.09,broken clouds
451,samarai,PG,-10.6167,150.6667,82.81,69,1,5.32,clear sky
452,honiara,SB,-9.4333,159.95,86.52,64,10,4.41,clear sky
453,bonthe,SL,7.5264,-12.505,81.09,87,100,5.17,overcast clouds
454,veraval,IN,20.9,70.3667,82.42,80,0,11.99,clear sky
455,maun,BW,-19.9833,23.4167,57.83,37,1,6.93,clear sky
456,yamada,JP,39.4667,141.95,58.62,52,100,7.07,overcast clouds
457,billings,US,45.7833,-108.5007,71.37,35,75,8.05,broken clouds
458,tsevie,TG,6.4261,1.2133,77.02,90,99,4.83,light rain
459,trat,TH,12.5,102.5,81.91,82,100,3.53,overcast clouds
460,gornopravdinsk,RU,60.05,69.9,51.1,83,15,5.46,few clouds
461,tsiroanomandidy,MG,-18.7667,46.0333,65.44,66,84,2.53,broken clouds
462,faya,SA,18.3851,42.4509,59.52,12,3,6.33,clear sky
463,ajdabiya,LY,30.7554,20.2263,65.89,42,0,4.59,clear sky
464,khandyga,RU,62.6667,135.6,44.53,62,100,6.64,overcast clouds
465,nioro,GM,13.35,-15.75,78.49,61,8,9.22,clear sky
466,bad windsheim,DE,49.5,10.4167,60.73,80,0,0.0,clear sky
467,zlobin,HR,45.2924,14.6541,57.61,79,0,4.61,clear sky
468,kjollefjord,NO,70.9457,27.3465,39.25,85,100,11.59,overcast clouds
469,flinders,AU,-34.5833,150.8552,73.06,66,0,8.99,clear sky
470,luganville,VU,-15.5333,167.1667,81.99,68,100,11.59,overcast clouds
471,iqaluit,CA,63.7506,-68.5145,19.69,89,100,5.32,overcast clouds
472,am timan,TD,11.0297,20.2827,80.19,55,100,3.27,overcast clouds
473,seoul,KR,37.5683,126.9778,63.79,35,0,8.79,clear sky
474,cabedelo,BR,-6.9811,-34.8339,77.67,86,98,7.63,overcast clouds
475,samarkand,UZ,39.6542,66.9597,60.22,77,7,9.22,clear sky
476,chardara,KZ,41.2547,67.9692,66.76,60,3,4.38,clear sky
477,ellisras,ZA,-23.6649,27.7443,56.84,93,36,4.56,scattered clouds
478,sapele,NG,5.8941,5.6767,76.69,96,74,1.97,broken clouds
479,coos bay,US,43.3665,-124.2179,70.32,85,100,17.27,overcast clouds
480,satellite beach,US,28.1761,-80.5901,81.05,82,0,13.8,clear sky
481,miandrivazo,MG,-19.5167,45.4667,71.13,65,14,1.3,few clouds
482,omsukchan,RU,62.5333,155.8,35.55,96,100,7.27,overcast clouds
483,pacifica,US,37.6138,-122.4869,72.99,87,75,29.93,mist
484,maroua,CM,10.591,14.3159,85.87,46,96,5.7,overcast clouds
485,isangel,VU,-19.55,169.2667,79.39,70,38,15.23,scattered clouds
486,clearwater,US,27.9659,-82.8001,79.11,70,0,11.01,clear sky
487,aleksandrovskiy zavod,RU,50.9237,117.9374,54.7,31,49,11.39,scattered clouds
488,yar-sale,RU,66.8333,70.8333,37.92,98,99,8.63,overcast clouds
489,russell,US,32.3502,-85.1999,75.9,78,40,3.44,scattered clouds
490,buraydah,SA,26.326,43.975,82.08,13,0,6.76,clear sky
491,erzin,TR,36.9559,36.2,59.36,90,9,2.62,clear sky
492,carutapera,BR,-1.195,-46.02,76.62,95,100,6.02,overcast clouds
493,marathon,US,44.9,-89.7668,70.84,32,0,11.5,clear sky
494,meadow lake,US,34.8014,-106.5436,90.73,9,19,1.05,few clouds
495,alibag,IN,18.6411,72.8792,84.27,73,100,6.58,overcast clouds
496,igrim,RU,63.1906,64.4162,46.58,83,17,5.14,few clouds
497,grand-santi,GF,4.25,-54.3833,75.29,99,100,2.35,moderate rain
498,paamiut,GL,61.994,-49.6678,32.86,76,5,9.84,clear sky
499,jieshi,CN,22.8134,115.8257,66.0,89,100,12.44,overcast clouds
500,riviere-au-renard,CA,48.9957,-64.3971,40.41,94,90,12.68,overcast clouds
501,sakakah,SA,29.9697,40.2064,73.71,28,20,9.13,few clouds
502,islamkot,PK,24.6997,70.177,79.41,77,0,19.62,clear sky
503,puerto el triunfo,SV,13.2833,-88.55,82.54,74,96,5.12,overcast clouds
504,boguchany,RU,58.3814,97.4531,64.8,46,100,1.32,overcast clouds
505,taoudenni,ML,22.6783,-3.9836,88.95,6,78,15.3,broken clouds
506,bloemhof,ZA,-27.6469,25.607,59.41,48,79,7.31,broken clouds
507,alugan,PH,12.2188,125.4808,84.07,73,95,9.86,overcast clouds
508,xining,CN,36.6167,101.7667,41.41,64,7,2.13,clear sky
509,general pico,AR,-35.6566,-63.7568,42.76,57,0,8.16,clear sky
510,okhotsk,RU,59.3833,143.3,32.92,98,100,38.56,snow
511,morant bay,JM,17.8815,-76.4093,79.72,86,100,10.6,overcast clouds
512,faanui,PF,-16.4833,-151.75,80.46,72,22,7.85,few clouds
513,bitung,ID,1.4451,125.1824,86.85,72,23,1.72,few clouds
514,nova londrina,BR,-22.7658,-52.985,60.75,96,1,9.62,clear sky
515,ust-maya,RU,60.4167,134.5333,40.5,69,100,11.03,overcast clouds
516,zhuanghe,CN,39.7008,122.9911,66.33,40,23,2.66,few clouds
517,muros,ES,42.7762,-9.0603,61.09,90,100,17.05,overcast clouds
518,sakhnovshchyna,UA,49.1517,35.872,44.37,94,11,8.75,few clouds
519,tateyama,JP,34.9833,139.8667,61.11,93,100,14.61,light rain
520,shakiso,ET,5.75,38.9167,55.17,97,81,4.12,broken clouds
521,mercedes,AR,-34.6515,-59.4307,53.78,50,100,12.12,overcast clouds
522,mehamn,NO,71.0357,27.8492,37.31,85,100,11.12,overcast clouds
523,pahalgam,IN,34.0333,75.3333,53.4,60,100,5.41,overcast clouds
524,konibodom,TJ,40.2843,70.4426,68.13,53,0,3.71,clear sky
525,alnashi,RU,56.1874,52.4792,48.87,93,100,1.83,light rain
526,sao goncalo do amarante,BR,-3.6072,-38.9683,78.13,95,100,4.56,overcast clouds
527,ekibastuz,KZ,51.6667,75.3667,62.87,46,100,10.42,overcast clouds
528,tuy hoa,VN,13.0833,109.3,81.88,80,100,5.75,overcast clouds
529,baglung,NP,28.2719,83.5898,72.34,55,3,3.53,clear sky
530,sayla,IN,22.55,71.4667,81.68,65,0,12.84,clear sky
531,itarema,BR,-2.9248,-39.9167,76.69,91,82,9.62,broken clouds
532,uyuni,BO,-20.4597,-66.825,40.37,33,42,11.07,scattered clouds
533,bandar-e lengeh,IR,26.5579,54.8807,82.26,49,0,4.16,clear sky
534,berlevag,NO,70.8578,29.0864,37.35,75,100,14.97,overcast clouds
535,kikwit,CD,-5.041,18.8162,71.47,72,89,1.97,overcast clouds
536,campbell river,CA,50.0163,-125.2446,52.45,99,100,3.65,overcast clouds
537,severnoye,RU,56.3491,78.3619,59.88,56,93,7.78,overcast clouds
538,sorland,NO,67.667,12.6934,35.46,74,100,22.39,overcast clouds
539,moindou,NC,-21.6924,165.677,79.41,62,90,6.11,overcast clouds
540,shizunai,JP,42.3339,142.3669,51.71,79,59,5.88,broken clouds
541,lodwar,KE,3.1191,35.5973,82.02,51,66,13.24,broken clouds
542,mitsamiouli,KM,-11.3847,43.2844,79.43,69,6,6.08,clear sky
543,leiyang,CN,26.4024,112.8591,60.21,89,100,5.26,overcast clouds
544,santa isabel do rio negro,BR,-0.4139,-65.0192,75.29,94,98,2.26,light rain
545,barentu,ER,15.1139,37.5928,79.86,29,0,6.13,clear sky
546,ucluelet,CA,48.9329,-125.5528,53.1,92,100,7.83,overcast clouds
547,morondava,MG,-20.2833,44.2833,74.61,53,89,9.24,overcast clouds
548,harper,LR,4.375,-7.7169,78.58,88,100,7.18,light rain
549,okitipupa,NG,6.5047,4.7839,76.42,97,99,1.3,overcast clouds
550,riyadh,SA,24.6877,46.7219,69.94,9,0,6.55,clear sky
551,zaraza,VE,9.3503,-65.3245,82.31,66,97,8.72,overcast clouds
552,la asuncion,VE,11.0333,-63.8628,78.75,87,34,18.16,scattered clouds
553,dunedin,NZ,-45.8742,170.5036,57.79,66,0,3.0,clear sky
554,jimma,ET,7.6667,36.8333,59.14,95,100,1.25,light rain
555,pontes e lacerda,BR,-15.2261,-59.3353,69.37,96,57,8.1,broken clouds
556,genhe,CN,50.7833,121.5167,51.8,36,100,7.96,overcast clouds
557,pedro juan caballero,PY,-22.5472,-55.7333,57.16,88,0,11.5,clear sky
558,plettenberg bay,ZA,-34.0527,23.3716,61.21,52,0,4.88,clear sky
559,puerto escondido,MX,15.85,-97.0667,84.92,72,50,7.47,scattered clouds
560,kanker,IN,20.2719,81.4931,84.74,45,84,2.8,broken clouds
561,pawa,PH,13.1747,123.7328,84.2,68,100,3.65,overcast clouds
562,bafra,TR,41.5678,35.9069,57.81,72,3,5.5,clear sky
563,lishan,CN,31.8576,113.2951,64.71,50,100,4.74,overcast clouds
564,miguelopolis,BR,-20.1794,-48.0319,66.0,92,100,1.99,overcast clouds
565,barbate,ES,36.1924,-5.9219,60.33,91,96,2.62,overcast clouds
566,dalby,AU,-27.1833,151.2667,74.98,82,1,1.01,clear sky
567,raposa,BR,-6.5167,-44.1833,76.87,72,100,2.28,overcast clouds
568,hobyo,SO,5.3505,48.5268,79.47,81,3,24.4,clear sky
569,anadyr,RU,64.75,177.4833,43.3,56,0,22.37,clear sky
570,husavik,IS,66.0449,-17.3389,45.55,84,11,9.04,few clouds
571,bhachau,IN,23.2833,70.35,80.35,77,0,13.69,clear sky
572,takaka,NZ,-40.85,172.8,65.55,92,92,1.41,overcast clouds
573,ambunti,PG,-4.2365,142.8448,84.56,70,82,2.3,broken clouds
574,bossangoa,CF,6.4926,17.4552,71.51,82,93,0.81,overcast clouds
575,ardabil,IR,38.2498,48.2933,54.73,64,0,2.08,clear sky
576,filiatra,GR,37.15,21.5833,66.69,77,0,3.58,clear sky
577,lasa,IT,46.6166,10.7002,57.36,91,93,1.92,overcast clouds
578,arman,RU,59.7,150.1667,41.02,86,100,15.68,overcast clouds
579,korla,CN,41.7597,86.1469,71.29,17,100,8.08,overcast clouds
580,coffs harbour,AU,-30.3,153.1333,73.13,88,75,5.75,light intensity shower rain
581,kincardine,GB,56.0667,-3.7167,53.01,89,88,11.21,overcast clouds
582,sukumo,JP,32.9333,132.7333,63.79,68,100,3.04,overcast clouds
583,bell ville,AR,-32.6259,-62.6887,42.67,42,0,7.81,clear sky
584,passo de camaragibe,BR,-9.2368,-35.4901,74.75,89,37,0.56,scattered clouds
585,holme,DK,56.1138,10.1725,45.95,87,100,2.84,overcast clouds
586,negombo,LK,7.2083,79.8358,80.91,83,85,18.01,overcast clouds
587,aranda de duero,ES,41.6704,-3.6892,52.03,77,86,3.47,overcast clouds
588,limbang,MY,4.75,115.0,84.31,88,100,1.48,overcast clouds
589,zwedru,LR,6.0667,-8.1281,73.15,99,100,2.3,overcast clouds
590,chicama,PE,-7.8447,-79.1469,61.34,73,76,4.45,broken clouds
591,san rafael,AR,-34.6177,-68.3301,46.8,43,3,5.48,clear sky
592,touros,BR,-5.1989,-35.4608,77.25,89,79,8.1,broken clouds
593,mmathubudukwane,BW,-24.6,26.4333,57.81,88,6,5.21,light rain
594,ayan,RU,56.45,138.1667,34.45,93,100,8.99,overcast clouds
595,colac,AU,-38.3333,143.5833,54.18,82,100,10.38,overcast clouds
596,nioki,CD,-2.7167,17.6833,73.9,83,93,0.45,overcast clouds
597,talnakh,RU,69.4865,88.3972,38.21,90,100,10.6,overcast clouds
598,labuhan,ID,-6.8844,112.2051,81.7,80,85,5.66,overcast clouds
599,preston,GB,53.7667,-2.7167,57.18,88,100,21.79,overcast clouds
600,broken hill,AU,-31.95,141.4333,62.83,52,1,7.09,clear sky
601,barquisimeto,VE,10.0739,-69.3228,74.37,71,100,3.22,overcast clouds
602,kristiinankaupunki,FI,62.2743,21.376,40.75,76,6,13.94,clear sky
603,sembakung,ID,3.8167,117.25,78.64,91,100,2.57,overcast clouds
604,colares,PT,38.7992,-9.4469,65.79,77,65,15.99,broken clouds
605,lady lake,US,28.9175,-81.9229,72.95,89,100,11.5,overcast clouds
606,ostersund,SE,63.1792,14.6357,34.25,80,75,18.41,broken clouds
607,champerico,GT,14.3,-91.9167,84.81,70,100,8.1,overcast clouds
608,bagdarin,RU,54.4333,113.6,57.38,30,58,12.03,broken clouds
609,dreux,FR,48.6667,1.25,62.98,97,14,14.67,few clouds
610,svetlogorsk,BY,52.6333,29.7333,42.08,88,73,7.18,broken clouds
611,chabahar,IR,25.2919,60.643,81.9,70,0,4.27,clear sky
612,ilinskaya,RU,45.7219,40.7211,48.88,94,5,7.29,clear sky
613,kramat,ID,-8.1311,113.4499,80.6,77,11,1.61,few clouds
614,abrantes,PT,39.4667,-8.2,60.42,91,100,3.67,overcast clouds
615,hoshangabad,IN,22.75,77.7167,89.44,24,54,4.41,broken clouds
616,ambon,ID,-3.6954,128.1814,86.14,70,20,3.44,few clouds
617,casablanca,MA,33.5928,-7.6192,69.33,73,20,8.99,few clouds
618,dudinka,RU,69.4058,86.1778,34.97,97,100,3.38,overcast clouds
619,saint-francois,FR,46.4154,3.9054,62.04,82,75,6.91,thunderstorm with rain
620,pokhara,NP,28.2333,83.9833,76.71,55,22,0.58,few clouds
621,harlingen,US,26.1906,-97.6961,84.29,48,0,17.27,clear sky
622,yeniseysk,RU,58.4497,92.1703,59.0,83,100,4.32,overcast clouds
623,aboso,GH,5.3617,-1.9473,75.36,96,100,0.63,overcast clouds
624,bocas del toro,PA,9.3333,-82.25,80.56,83,100,5.88,overcast clouds
625,dalbandin,PK,28.8947,64.4101,70.74,23,0,6.49,clear sky
626,sangar,RU,63.9242,127.4739,34.34,89,100,3.6,light snow
627,waw,SS,7.7029,27.9953,74.79,86,99,4.59,light rain
628,chadiza,ZM,-14.0678,32.4392,54.03,79,0,4.88,clear sky
629,vila,PT,42.0304,-8.1588,49.69,89,100,6.35,overcast clouds
630,concepcion del oro,MX,24.6333,-101.4167,76.14,13,1,14.74,clear sky
631,sakaiminato,JP,35.55,133.2333,61.77,64,100,2.48,overcast clouds
632,canton,CN,23.1167,113.25,68.88,80,100,9.24,overcast clouds
633,bac lieu,VN,9.285,105.7244,84.76,74,100,9.17,overcast clouds
634,roverud,NO,60.2521,12.055,43.43,61,88,4.52,overcast clouds
635,viedma,AR,-40.8135,-62.9967,52.27,74,100,19.01,overcast clouds
636,saucillo,MX,28.0167,-105.2833,94.42,8,22,5.26,few clouds
637,davila,PH,18.4726,120.5763,87.78,69,40,2.1,scattered clouds
638,banda aceh,ID,5.5577,95.3222,82.67,77,99,11.86,overcast clouds
639,mount abu,IN,24.6,72.7,66.65,72,0,6.71,clear sky
640,asyut,EG,27.181,31.1837,74.71,36,100,17.11,overcast clouds
641,benavente,ES,42.0025,-5.6783,51.46,84,100,8.14,overcast clouds
642,pingliang,CN,35.5392,106.6861,58.98,19,0,3.47,clear sky
643,moron,AR,-34.6534,-58.6198,55.15,61,83,10.42,broken clouds
644,coihaique,CL,-45.5752,-72.0662,36.21,100,0,0.0,clear sky
645,boyolangu,ID,-8.1181,111.8935,81.19,77,71,2.71,broken clouds
646,chateauroux,FR,46.8167,1.7,66.2,72,0,13.8,clear sky
647,usinsk,RU,65.9939,57.5281,41.95,93,100,7.7,overcast clouds
648,saquarema,BR,-22.92,-42.5103,70.45,82,3,3.96,clear sky
649,rockhampton,AU,-23.3833,150.5,76.89,73,100,6.91,overcast clouds
650,wilmslow,GB,53.328,-2.2315,57.58,87,100,8.01,overcast clouds
651,hibbing,US,47.4272,-92.9377,61.95,33,100,11.5,overcast clouds
652,cuamba,MZ,-14.8031,36.5372,58.98,98,8,3.91,clear sky
653,areosa,PT,41.7178,-8.8571,60.75,93,98,18.3,overcast clouds
654,kolyvan,RU,55.3053,82.7391,60.42,62,40,6.51,scattered clouds
655,cairns,AU,-16.9167,145.7667,87.06,67,1,4.61,clear sky
656,muzhi,RU,65.3667,64.6667,42.94,90,74,4.9,broken clouds
657,santa cruz,BO,-17.8,-63.1667,71.06,64,100,16.11,overcast clouds
658,tandil,AR,-37.3217,-59.1332,47.68,85,97,17.69,overcast clouds
659,port lincoln,AU,-34.7333,135.8667,60.39,60,70,17.87,broken clouds
660,petropavlovsk-kamchatskiy,RU,53.0452,158.6483,37.99,93,100,13.42,moderate rain
661,boueni,YT,-12.9025,45.0761,78.78,67,4,14.58,clear sky
662,yola,NG,9.2,12.4833,83.93,49,70,1.83,broken clouds
663,orebro,SE,59.2741,15.2066,49.77,29,75,10.36,broken clouds
664,huambo,AO,-12.7761,15.7392,56.39,66,40,1.88,scattered clouds
665,barra patuca,HN,15.8,-84.2833,79.34,81,9,8.77,clear sky
666,cayenne,GF,4.9333,-52.3333,81.09,1,100,5.01,moderate rain
667,erenhot,CN,43.6475,111.9767,62.4,16,62,17.2,broken clouds
668,jacareacanga,BR,-6.2222,-57.7528,74.32,99,100,2.01,moderate rain
669,mwanza,TZ,-2.5167,32.9,69.08,77,98,5.35,overcast clouds
670,tezu,IN,27.9167,96.1667,70.83,98,100,5.17,light rain
671,henties bay,NA,-22.116,14.2845,63.61,60,5,3.96,clear sky
672,manta,EC,-0.95,-80.7333,76.78,83,100,8.05,overcast clouds
673,loreto,MX,22.2667,-101.9667,79.99,12,2,11.21,clear sky
674,katherine,AU,-14.4667,132.2667,84.52,39,0,5.75,clear sky
675,rivadavia,AR,-33.1905,-68.4608,50.25,42,2,8.23,clear sky
676,coahuayana,MX,18.7333,-103.6833,81.46,51,100,5.06,overcast clouds
677,svolvaer,NO,68.2342,14.5683,39.49,88,99,10.31,light rain
678,ulagan,RU,50.6321,87.9563,55.02,60,100,2.28,light rain
679,north myrtle beach,US,33.816,-78.68,74.37,89,0,12.66,clear sky
680,porto seguro,BR,-16.4497,-39.0647,72.12,94,100,2.3,overcast clouds
681,tura,IN,25.5198,90.2201,75.63,97,100,6.82,moderate rain
682,fossombrone,IT,43.6908,12.8127,67.69,72,19,6.33,few clouds
683,taltal,CL,-25.4,-70.4833,59.76,79,100,3.87,overcast clouds
684,halifax,CA,44.6453,-63.5724,47.7,94,100,5.99,overcast clouds
685,gat,IL,31.61,34.7642,65.39,86,38,0.81,scattered clouds
686,yemelyanovo,RU,56.1681,92.6767,65.21,59,0,17.9,clear sky
687,beaverlodge,CA,55.2166,-119.4361,58.62,44,100,14.09,overcast clouds
688,san felipe,VE,10.3399,-68.7425,72.99,96,100,3.44,overcast clouds
689,mugur-aksy,RU,50.35,90.5,52.63,33,100,2.1,overcast clouds
690,portland,US,45.5234,-122.6762,69.78,65,40,16.11,scattered clouds
691,santa rosalia,MX,27.3167,-112.2833,87.82,26,100,8.97,overcast clouds
692,lata,PT,40.1629,-8.3327,59.92,91,100,4.34,overcast clouds
693,saldanha,ZA,-33.0117,17.9442,61.48,46,0,8.68,clear sky
694,san carlos de bariloche,AR,-41.1456,-71.3082,38.41,60,99,3.87,overcast clouds
695,rio chiquito,HN,15.6333,-88.25,80.96,74,9,6.76,clear sky
696,blytheville,US,35.9273,-89.919,71.53,80,0,5.75,clear sky
697,mocuba,MZ,-16.8392,36.9856,62.44,98,28,3.67,scattered clouds
698,dwarka,IN,22.2394,68.9678,82.62,76,0,18.25,clear sky
699,antsirabe,MG,-19.85,47.0333,52.93,86,81,2.73,broken clouds
700,pinega,RU,64.7001,43.3936,37.47,92,50,8.05,scattered clouds
701,madera,US,37.1666,-119.8343,91.49,25,53,13.73,broken clouds
702,sao jose do egito,BR,-7.4789,-37.2744,69.33,95,99,7.29,overcast clouds
703,tautira,PF,-17.7333,-149.15,81.25,72,100,14.41,light rain
704,catamarca,AR,-28.4696,-65.7852,51.58,96,96,1.01,overcast clouds
705,mogzon,RU,51.7435,111.9606,57.06,30,95,5.84,overcast clouds
706,hailar,CN,49.2,119.7,58.23,28,6,8.93,clear sky
